bundle_id,sha256,md5,tool_input_filename,tool_input_relative_path,blind_relative_path,structured_relative_path,sample_type,attack_family,attack_name,final_label,original_image_id,generated_image_id
bundle_010247,404b1cbaf62ba2b9f1571e95de5ef662d1e5777a9816b25780405fa1fbd9a60a,8e8719288f8d03549b3d2fcb1084d61a,bundle_010247.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010247.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010247.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010247_img_00012722_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00012722,img_00012722__histogram_modification
bundle_010248,1c40213be3055ba66dbf73ad27948d7e6e942fef84d49c015960086a08e2c4e2,35b18ca36c964d0ca4d32c0ce14ce949,bundle_010248.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010248.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010248.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010248_img_00012741_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00012741,img_00012741__histogram_modification
bundle_010249,5133ab3b372142de5436b584b286f219c22020ae52b6d97ca03fdedb39846254,788468a0e4a9ffc72fdde994cdf4ec7e,bundle_010249.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010249.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010249.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010249_img_00012749_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00012749,img_00012749__histogram_modification
bundle_010250,2971f89585830159e315ce812fdfcef3ad4fc228f74b4df08bfc7bb0d88dcadc,b246ec8bc5581a414ea17c77f28c2d05,bundle_010250.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010250.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010250.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010250_img_00012751_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00012751,img_00012751__histogram_modification
bundle_010251,9499dc74c7485772b26b34bfbfb9e65b40a4faf62ff34f41020b60ceab5926e5,91f983f6a91f647ecba63595087d6b80,bundle_010251.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010251.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010251.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010251_img_00012827_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00012827,img_00012827__histogram_modification
bundle_010252,83d2b6aaf846976ea3279f0fa2a4be6d50e88ae9faa99c5799f09b2b8d9472bc,d7af24d5da2d835a85a08a3650e97338,bundle_010252.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010252.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010252.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010252_img_00012917_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00012917,img_00012917__histogram_modification
bundle_010253,9b1d299b61bb8a8ec77a0665d244762c222182eb7942ac1abc4e55442a0bd050,36b6ab1be63254ca179a99d050b414c3,bundle_010253.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010253.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010253.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010253_img_00012940_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00012940,img_00012940__histogram_modification
bundle_010254,0ab1991ab4e0ca2f96902039c1dbcf5d5de643f0c1c9230321320ec18b306281,8d2feb1a6a3fec1190eabaa2b9cd2635,bundle_010254.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010254.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010254.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010254_img_00012950_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00012950,img_00012950__histogram_modification
bundle_010255,5a57d9b346de7471b30d3592856768bf24eb5755624960dc307ebfd409234b26,fc034bbf8eedf717449f5ad67c206e6e,bundle_010255.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010255.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010255.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010255_img_00012955_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00012955,img_00012955__histogram_modification
bundle_010256,6467b5dd8df322e6a78617f55edaa23484024b8746747e688fc559ca6b3f0bc5,5a23c10c470d0e92f22efe2f9a3fc515,bundle_010256.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010256.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010256.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010256_img_00013118_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00013118,img_00013118__histogram_modification
bundle_010257,c8f17a03458d2f807328143ab9d6eabf06c13489dd57862211bbc624d0278e41,98f76353c65a3465d1d925fdb0f94390,bundle_010257.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010257.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010257.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010257_img_00013133_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00013133,img_00013133__histogram_modification
bundle_010258,7ddc72f0bf09394ce8c1f5ef6f3a9e9383f9bcc579b75633e99c564bc21d5d34,b9c19bf75282e8563970eb1382509e17,bundle_010258.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010258.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010258.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010258_img_00013140_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00013140,img_00013140__histogram_modification
bundle_010259,763e8aba1e487f02df29754a5ceee3194247dbaf193848a5b5b437921f2c5c52,1ccce38b0ef276568b3a8698a9cf6623,bundle_010259.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010259.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010259.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010259_img_00013142_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00013142,img_00013142__histogram_modification
bundle_010260,18b182ff21e026ba7577258a9b23ea6535edc097b83def26c2f5ea779979ef8c,f6d9ad58e954b3259fbe3cc417a09ff9,bundle_010260.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010260.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010260.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010260_img_00013210_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00013210,img_00013210__histogram_modification
bundle_010261,e3c6295c35e2895317feafd6ac998da578581e50ca5d9f2d938952b12399b54b,b2efbac3c34d088cf79da5b9139dbac6,bundle_010261.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010261.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010261.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010261_img_00013474_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00013474,img_00013474__histogram_modification
bundle_010262,a2d5955afbee5b4963f9f57033cf3b3d8308b6be8be1f3441451e2ee534e4994,f5bb6eee94dbe6114fae27608ab83ede,bundle_010262.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010262.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010262.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010262_img_00013478_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00013478,img_00013478__histogram_modification
bundle_010263,d65e11972821eb3b03e569c7be5376f3e33e8917b8ce1eb77385551e80dc348d,ce57ef43ee6e308d828ce2c5231692f2,bundle_010263.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010263.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010263.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010263_img_00013530_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00013530,img_00013530__histogram_modification
bundle_010264,3be3c3c7bee048990892831555034f63ca657c6efeb41acd073aa873a542064e,86a757716e85fc0960054172aacb16a3,bundle_010264.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010264.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010264.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010264_img_00013544_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00013544,img_00013544__histogram_modification
bundle_010265,1253ae02d59a8ebd64402be6ae365c3a1bc891fb9cc9840bc5add429535cf848,8739e487bcd48dc1841f81cffbfff6cf,bundle_010265.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010265.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010265.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010265_img_00013546_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00013546,img_00013546__histogram_modification
bundle_010266,131e52c1b4ade3702bebf15823a4e28d1618d01fafaf8c736a6bd53dfc5e8c32,0d1b78d5f2f57b243d4b532c6826e4ea,bundle_010266.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010266.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010266.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010266_img_00013568_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00013568,img_00013568__histogram_modification
bundle_010267,6715cb6f96717f05cdbed20d44ff2053d77ac12c04e024694fc471d93a35e297,9bd43ed5fe9a0b4acfb09b2b65e26d5b,bundle_010267.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010267.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010267.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010267_img_00013573_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00013573,img_00013573__histogram_modification
bundle_010268,5c2ba93af028fb43f00967185ac937a662c153304aa9184fc901d7c4527e01ee,092936e1c9ab7e8b534d5d036a642afa,bundle_010268.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010268.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010268.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010268_img_00013576_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00013576,img_00013576__histogram_modification
bundle_010269,27326aaa59bef3966c1edc92494abf7d92dfd6b5c782a5f2a9335f5e28f68fcf,6849e6047d11dc7d2641904c97813f74,bundle_010269.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010269.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010269.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010269_img_00013580_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00013580,img_00013580__histogram_modification
bundle_010270,bbabcba41383bda295e4b66249e1673b6190df0dde1147e3b9d71cefd3985876,aec28033c99b9a15d0c446167b6273dc,bundle_010270.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010270.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010270.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010270_img_00013586_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00013586,img_00013586__histogram_modification
bundle_010271,6e05907b3574900952ac52828cda68eeb4fc58666f9cda5833e2fb26f704eaf1,098d0aa49527bbdaadeef5ed5589a76c,bundle_010271.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010271.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010271.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010271_img_00013592_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00013592,img_00013592__histogram_modification
bundle_010272,f124c0c178c81b7b689f62f5c63dcb66b823d422b8b8c2bb4e9062e08d3717e0,4e6142249a5d7547d7553c86765bc9c0,bundle_010272.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010272.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010272.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010272_img_00013594_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00013594,img_00013594__histogram_modification
bundle_010273,dd6af3d15afe4d0dfd7794078ac20ac531017ecc400eb97607de009eadd87a99,095a56d535aa2e5bd12b96e1252898f3,bundle_010273.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010273.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010273.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010273_img_00013604_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00013604,img_00013604__histogram_modification
bundle_010274,4a013f604c641d71bc8941fcff0b465ccf153ea66d3ed6aa4c21a590166d9621,faa9643108beb56697d5be7bb4698191,bundle_010274.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010274.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010274.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010274_img_00013606_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00013606,img_00013606__histogram_modification
bundle_010275,40f580a3b5e67d82025d2d5a15ac91d75afd4dc544b113ce212aa3d9a84bf68b,913043bac63862e09231828b69fce102,bundle_010275.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010275.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010275.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010275_img_00013607_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00013607,img_00013607__histogram_modification
bundle_010276,35b325efc8cde39a4026b59822f810b97ecd85c9ee1e2dbd04ec7362cc918a79,2d3e5e23e711484238fa1ecfe3b64134,bundle_010276.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010276.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010276.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010276_img_00013619_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00013619,img_00013619__histogram_modification
bundle_010277,0f80bcc6cb4881f2e91ea88d3b4b5e1599f39b3ccc9177ceff847459ab1544bc,13035d417d83e2aeec9d735fc2a7a58d,bundle_010277.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010277.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010277.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010277_img_00013623_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00013623,img_00013623__histogram_modification
bundle_010278,1715e44b4ac0e3078cba5028bf1f6ab6e9963985dd45d276548db9705f2a7d9b,394319c860db25b75c3c940e1edffa96,bundle_010278.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010278.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010278.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010278_img_00013627_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00013627,img_00013627__histogram_modification
bundle_010279,da522ede9f12f12e5f2686b184d87e8b96198a60798dd3a1069c40f958b428b6,366d2f43a8bd0efe040d0dc0469c0bd0,bundle_010279.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010279.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010279.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010279_img_00013630_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00013630,img_00013630__histogram_modification
bundle_010280,2be37b6daec085b9ab7422dcf253eeedf3c08bdbe58f3bade1f1d34739587b26,b88875b06666c0a6b4e0f215f18d7d4b,bundle_010280.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010280.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010280.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010280_img_00013635_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00013635,img_00013635__histogram_modification
bundle_010281,6db26a7d61be9029ef23ec932ad41ca5dd5dd39d5118d1175eff753d326d0974,dbc0ec1788cb779a0fa42b904d7294b1,bundle_010281.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010281.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010281.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010281_img_00014366_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00014366,img_00014366__histogram_modification
bundle_010282,f89a0b4790716f219be3f68730e0a9a8d4271abdbbece71b84ed5b0cdeddc732,5e3db9677554fd0c02da4038e1cdf93b,bundle_010282.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010282.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010282.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010282_img_00014369_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00014369,img_00014369__histogram_modification
bundle_010283,f656af95d1617191f98ab8f24c9840e876ec35b141e91e6ab59ce50d7d4c749e,306d335c8c6c9b34e82c95a8e0d3f7f6,bundle_010283.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010283.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010283.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010283_img_00014371_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00014371,img_00014371__histogram_modification
bundle_010284,e366c7511f43155b89ee75556c8e16383aa583c1f56e180ad5e28a8a92028d83,d902034a0d1fb8ac1d41dfa3cb1bdc7a,bundle_010284.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010284.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010284.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010284_img_00014376_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00014376,img_00014376__histogram_modification
bundle_010285,5d4cb677ad592dd60e39f6ef0a60a7c582284f7b901b4d514b7c1663059f7887,72f399f0375aa23334f44ff0a9f6fb04,bundle_010285.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010285.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010285.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010285_img_00014379_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00014379,img_00014379__histogram_modification
bundle_010286,424457d5adb86891117a3833aec77547695227eb4a487b6c95ef581b3366c0e1,1f4f1ac404715ad891fa0895ab7eab56,bundle_010286.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010286.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010286.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010286_img_00014387_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00014387,img_00014387__histogram_modification
bundle_010287,4585a8beac0c3c9f724ef0e457603b4aa3802bddae71c5bd38619c95e01c398d,57fc97aea4b7904336e758537bdcd228,bundle_010287.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010287.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010287.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010287_img_00014391_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00014391,img_00014391__histogram_modification
bundle_010288,6e4b89194a0d304475b62c3e3403f68d0cc0ee18a03e04d0ad8e22d18ed09a13,819d723040c52b69743e5492a3f3a1aa,bundle_010288.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010288.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010288.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010288_img_00014402_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00014402,img_00014402__histogram_modification
bundle_010289,bdef893ccc79c66443574e3e6f179696022ef32b5c13f9d0364a09594a043150,592d643af9b5be5635e1f12caedadf6a,bundle_010289.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010289.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010289.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010289_img_00014403_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00014403,img_00014403__histogram_modification
bundle_010290,171a20c3a622a2efa78298d3366c3980109997b5ebb45787e6da238cf028c8a7,5f30d70db670efbeac13d11db76e6669,bundle_010290.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010290.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010290.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010290_img_00014420_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00014420,img_00014420__histogram_modification
bundle_010291,c384a02963518d614590e413c266a1e279812669d5a9bcf48040bf4b58471a67,ce43643b070091072903f53b3be63920,bundle_010291.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010291.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010291.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010291_img_00014421_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00014421,img_00014421__histogram_modification
bundle_010292,ab65b53afc3ededd58ad24565b6f4b83993aaefb76ca45f632322daa2abe48cf,7a833408577ad4d26392b4b492daf83c,bundle_010292.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010292.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010292.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010292_img_00014423_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00014423,img_00014423__histogram_modification
bundle_010293,2ed6dfb62654fadf353a92a3dd7e4babf0e0490e2e078269c1986bd2e27296d7,75d58bbfdcca9f2a0578db27169f5452,bundle_010293.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010293.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010293.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010293_img_00014435_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00014435,img_00014435__histogram_modification
bundle_010294,fb4123dde3a8da5878044ba6907347e69edb55557e53b37782cf4e9096dcf2df,8145bfab00a14803f361548444768011,bundle_010294.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010294.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010294.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010294_img_00014440_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00014440,img_00014440__histogram_modification
bundle_010295,abf3e3adbde2ab7415c1a97202c040a69047a390dfee18ebe022ac0941521254,1d4417de41826823287138c7f71fa34a,bundle_010295.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010295.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010295.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010295_img_00014441_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00014441,img_00014441__histogram_modification
bundle_010296,a4ca4fe464bcb4ce17bb9320801c6ea155c58335982e5daa6a1eb0371aba103e,c0a063bcf317da20a0937bb12de24eca,bundle_010296.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010296.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010296.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010296_img_00014461_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00014461,img_00014461__histogram_modification
bundle_010297,183c7dc200e6121dabfee05c22849043645166004a7dfb3fdfa1ef35f6d25ef2,b779a9e9ae15d6dfd34ce84634f5a8ed,bundle_010297.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010297.jpg,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_010297.jpg,datasets/forensic_evaluation_bundle/structured_audit_view/anti_forensic/histogram_modification/fold_4/weapon/bundle_010297_img_00014471_histogram_modification.jpg,perturbed,anti_forensic,histogram_modification,weapon,img_00014471,img_00014471__histogram_modification
